Dictionary sequence,SFCategory,ADIT category mandatory,ADIT category view type,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,BMRB current,Query prompt,Query interface,SG Mandatory,,ADIT exists,User full view,Metabolomics,Metabolites,SENCI,Fragment library,Item enumerated,Item enumeration closed,Enum parent SFcategory,Enum parent tag,Derived enumeration mantable,Derived enumeration,ADIT item view name,Data Type,Nullable,Non-public,ManDBTableName,ManDBColumnName,Row Index Key,Saveframe ID tag,Source Key,Table Primary Key,Foreign Key Group,Foreign Table,Foreign Column,Secondary index,Sub category,Units,Loopflag,Seq,Adit initial rows,Enumeration ties,Mandatory code overides,Overide value,Overide view value,ADIT auto insert,Example,Prompt,Interface,bmrbPdbMatchID,bmrbPdbTransFunc,STAR flag,DB flag,SfNamelFlg,Sf category flag,Sf pointer,Natural primary key,Natural foreign key,obsolete tag,Parent tag,public,internal,small molecule,small molecule,metabolomics,Entry completeness,Overide public,internal,small molecule,small molecule,metabolomic,metabolomic,default value,Adit form code,Tag category,Tag field,Local key,Datum count flag,NEF equivalent,mmCIF equivalent,Meta data,Tag delete,BMRB data type,STAR vs Curated DB,Key group,Reference table,Reference column,Dictionary description,variableTypeMatch,entryIdFlg,outputMapExistsFlg,lclSfIdFlg,Met ADIT category view name,Met Example,Met Prompt,Met Description,SM Struct ADIT-NMR category view name,SM Struct Example,SM Struct Prompt,SM Struct Description,Met default value,SM default value
43490,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Atm_titr_atom_isotope_number,,,,,,N,H,,B,,,N,,,,,,Atm titr atom isotope number,INTEGER,,,,,N,N,,,,,,,,,Y,230,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Atm_titr_atom_isotope_number,?,?,N,,N,N,int,,,,,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,,N,,?,pH titr result,?,n/a,?,,,,?,?,?
43500,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Atm_titr_auth_entity_assembly_ID,,,,,,N,H,,B,,,N,,,,,,Atm titr auth entity assembly ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,240,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Atm_titr_auth_entity_assembly_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to,,N,,?,pH titr result,?,n/a,?,,,,?,?,?
43510,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Atm_titr_auth_seq_ID,,,,,,N,H,,B,,,N,,,,,,Atm titr auth seq ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,250,,,,,,0,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Atm_titr_auth_seq_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,N,,?,pH titr result,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,,,?,?,?
43520,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Atm_titr_auth_comp_ID,,,,,,N,H,,B,,,N,,,,,,Atm titr auth comp ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,260,,,,,,0,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Atm_titr_auth_comp_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,pH titr result,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
43530,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Atm_titr_auth_atom_ID,,,,,,N,H,,B,,,N,,,,,,Atm titr auth atom ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,270,,,,,,0,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Atm_titr_auth_atom_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,pH titr result,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
43540,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Hill_coeff_val,,Hill coefficient value,C,,,N,H,,B,,,N,,,,,,Hill coeff val,FLOAT,,,,,N,N,,,,,,,,,Y,280,,,,,,0,?,n/a,Value for the Hill coefficient derived from fitting the pH titration data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Hill_coeff_val,?,?,N,,N,N,float,,,,,Value for the Hill coefficient derived from fitting the pH titration data.,,N,,?,pH titr result,?,n/a,Value for the Hill coefficient derived from fitting the pH titration data.,,,,?,?,?
43550,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Hill_coeff_val_fit_err,,Hill coefficient value error,C,,,N,H,,B,,,N,,,,,,Hill coeff val fit err,FLOAT,,,,,N,N,,,,,,,,,Y,290,,,,,,0,?,n/a,Estimated error in the fitted Hill coefficient.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Hill_coeff_val_fit_err,?,?,N,,N,N,float,,,,,Estimated error in the fitted Hill coefficient.,,N,,?,pH titr result,?,n/a,Estimated error in the fitted Hill coefficient.,,,,?,?,?
43560,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.High_PH_param_fit_val,,,,,,N,H,,B,,,N,,,,,,High PH param fit val,FLOAT,,,,,N,N,,,,,,,,,Y,300,,,,,,0,?,n/a,In a fit of the pH titration data to a single pK value$ the estimated high pH value.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,High_PH_param_fit_val,?,?,N,,N,N,float,,,,,In a fit of the pH titration data to a single pK value$ the estimated high pH value.,,N,,?,pH titr result,?,n/a,In a fit of the pH titration data to a single pK value$ the estimated high pH value.,,,,?,?,?
43570,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.High_PH_param_fit_val_err,,,,,,N,H,,B,,,N,,,,,,High PH param fit val err,FLOAT,,,,,N,N,,,,,,,,,Y,310,,,,,,0,?,n/a,Estimated error in the fitted high pH value.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,High_PH_param_fit_val_err,?,?,N,,N,N,float,,,,,Estimated error in the fitted high pH value.,,N,,?,pH titr result,?,n/a,Estimated error in the fitted high pH value.,,,,?,?,?
43580,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Low_PH_param_fit_val,,,,,,N,H,,B,,,N,,,,,,Low PH param fit val,FLOAT,,,,,N,N,,,,,,,,,Y,320,,,,,,0,?,n/a,In a fit of the pH titration data to a single pK value$ the estimated low pH value.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Low_PH_param_fit_val,?,?,N,,N,N,float,,,,,In a fit of the pH titration data to a single pK value$ the estimated low pH value.,,N,,?,pH titr result,?,n/a,In a fit of the pH titration data to a single pK value$ the estimated low pH value.,,,,?,?,?
43590,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Low_PH_param_fit_val_err,,,,,,N,H,,B,,,N,,,,,,Low PH param fit val err,FLOAT,,,,,N,N,,,,,,,,,Y,330,,,,,,0,?,n/a,Estimated error in the fitted low pH value.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,Low_PH_param_fit_val_err,?,?,N,,N,N,float,,,,,Estimated error in the fitted low pH value.,,N,,?,pH titr result,?,n/a,Estimated error in the fitted low pH value.,,,,?,?,?
43600,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.PKa_val,,pKa value,C,,,N,H,,B,,,N,,,,,,PKa val,FLOAT,,,,,N,N,,,,,,,,,Y,340,,,,,,0,?,n/a,pKa value estimated from a fit of a pH titration data set.,?,?,Y,Y,N,N,N,,,,,M,I,,,,,M,M,,,,,?,0,PH_titr_result,PKa_val,?,?,N,,N,N,float,,,,,pKa value estimated from a fit of a pH titration data set.,,N,,?,pH titr result,?,n/a,pKa value estimated from a fit of a pH titration data set.,,,,?,?,?
43610,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.PKa_val_fit_err,,pKa value error,C,,,N,H,,B,,,N,,,,,,PKa val fit err,FLOAT,,,,,N,N,,,,,,,,,Y,350,,,,,,0,?,n/a,Estimated error in the pKa value.,?,?,Y,Y,N,N,N,,,,,M,I,,,,,M,M,,,,,?,0,PH_titr_result,PKa_val_fit_err,?,?,N,,N,N,float,,,,,Estimated error in the pKa value.,,N,,?,pH titr result,?,n/a,Estimated error in the pKa value.,,,,?,?,?
43620,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.PHmid_val,,,,,,N,H,,B,,,N,,,,,,PHmid val,FLOAT,,,,,N,N,,,,,,,,,Y,360,,,,,,0,?,n/a,pHmid value estimated from a fit of a pH titration data set.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,PHmid_val,?,?,N,,N,N,float,,,,,pHmid value estimated from a fit of a pH titration data set.,,N,,?,pH titr result,?,n/a,pHmid value estimated from a fit of a pH titration data set.,,,,?,?,?
43630,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.PHmid_val_fit_err,,,,,,N,H,,B,,,N,,,,,,PHmid val fit err,FLOAT,,,,,N,N,,,,,,,,,Y,370,,,,,,0,?,n/a,Estimated error in the fitted pHmid value.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,PH_titr_result,PHmid_val_fit_err,?,?,N,,N,N,float,,,,,Estimated error in the fitted pHmid value.,,N,,?,pH titr result,?,n/a,Estimated error in the fitted pHmid value.,,,,?,?,?
43640,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Sf_ID,,,,,,N,H,,B,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,,,,PH_titration_list,Sf_ID,,,,Y,380,,,,,,4,?,n/a,Pointer to '_PH_titration_list.Sf_ID',?,?,Y,Y,N,N,N,,,,_PH_titration_list.Sf_ID,I,I,,,,,I,I,,,,,?,0,PH_titr_result,Sf_ID,?,?,N,,N,N,int,,,,,Pointer to '_PH_titration_list.Sf_ID',,N,,?,pH titr result,?,n/a,Pointer to '_PH_titration_list.Sf_ID',,,,?,?,?
43650,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.Entry_ID,,Entry ID,C,,,N,H,,B,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,,,,N,N,,Y,,Entry,ID,,,,Y,390,,,,,,3,?,n/a,Pointer to '_Entry.ID',?,?,Y,Y,N,N,N,,,,_Entry.ID,V,I,,,,,V,V,,,,,?,0,PH_titr_result,Entry_ID,?,?,N,,N,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,pH titr result,?,n/a,Pointer to '_Entry.ID',,,,?,?,?
43660,pH_titration,N,T6,7,thermodynamics,480,pH titr result,_PH_titr_result.PH_titration_list_ID,,,,,,N,H,,B,,,N,,,,,,PH titration list ID,INTEGER,NOT NULL,,,,N,N,,Y,,PH_titration_list,ID,,,,Y,400,,,,,,5,?,n/a,Pointer to '_PH_titration_list.ID',?,?,Y,Y,N,N,N,,,,_PH_titration_list.ID,V,I,,,,,V,V,,,,,?,0,PH_titr_result,PH_titration_list_ID,Y,?,N,,N,N,int,,,,,Pointer to '_PH_titration_list.ID',,N,,Y,pH titr result,?,n/a,Pointer to '_PH_titration_list.ID',,,,?,?,?
43670,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Sf_category,,,,,,Y,H,,B,,,N,,,,,,Sf category,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,11960,,,,,,1,?,Sf category,Category definition for the information content of the save frame,?,?,Y,Y,N,Y,N,,,,,V,V,,,,C,V,V,,,,,?,0,PH_param_list,Sf_category,?,?,N,,Y,N,code,,,,,Category definition for the information content of the save frame,,N,,?,pH titration primary data,?,Sf category,Category definition for the information content of the save frame,,,,?,?,?
43680,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Sf_framecode,,,,,,Y,H,,B,,,N,,,,,,Sf framecode,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,11970,,,,,,2,?,pH Titration experimental value list label,A label for the save frame that describes in very brief terms the information contained in the save frame.,?,?,Y,Y,Y,N,N,,,,,V,V,,,,,V,V,,,,,pH_parameter_list_1,1,PH_param_list,Sf_framecode,?,?,N,,Y,N,framecode,,,,,A label for the save frame that describes in very brief terms the information contained in the save frame.,,N,,?,pH titration primary data,?,pH Titration experimental value list label,A label for the save frame that describes in very brief terms the information contained in the save frame.,,,,?,?,?
43690,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Entry_ID,,,,,,Y,H,,B,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,,,,N,N,,Y,,Entry,ID,,,,N,11980,,,,,,3,?,n/a,Pointer to '_Entry.ID',?,?,Y,Y,N,N,N,,,,_Entry.ID,V,V,,,,,V,V,,,,,?,0,PH_param_list,Entry_ID,Y,?,N,,Y,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,pH titration primary data,?,n/a,Pointer to '_Entry.ID',,,,?,?,?
43700,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Sf_ID,,,,,,Y,H,,B,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,Y,,,,,,,,N,11990,,,,,,4,?,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?,?,Y,Y,N,N,N,,,,,I,I,,,,,I,I,,,,,?,0,PH_param_list,Sf_ID,?,?,N,,Y,N,int,,,,,An interger value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,N,,?,pH titration primary data,?,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,,,?,?,?
43710,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.ID,,,,,,Y,H,,B,,,N,,,,,,ID,INTEGER,NOT NULL,,,,N,N,Y,Y,,,,,,,N,12000,,,,,,5,?,n/a,Unique identifier for the list of data values used to calculate a pKa value.,?,?,Y,Y,N,N,N,,,,,V,V,,,,,V,V,,,,,?,0,PH_param_list,ID,Y,?,N,,Y,N,int,,,,,Unique identifier for the list of data values used to calculate a pKa value.,,N,,Y,pH titration primary data,?,n/a,Unique identifier for the list of data values used to calculate a pKa value.,,,,?,?,?
43720,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Name,,,,,,Y,Y,,B,,,N,,,,,,Name,VARCHAR(127),,,,,N,N,,,,,,,,,N,12010,,,,,,0,?,pH Titration experimental value list name,Enter a brief unique name for the NMR parameter versus pH parameter data set.,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,1,PH_param_list,Name,?,?,N,,Y,N,line,,,,,A name assigned to the save frame.,,N,,?,pH titration primary data,?,pH Titration experimental value list name,Enter a brief unique name for the NMR parameter versus pH parameter data set.,,,,?,?,?
43730,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.PH_titration_list_ID,,,,,,Y,H,,B,,,N,,,,,,PH titration list ID,INTEGER,NOT NULL,,,,N,N,,,,PH_titration_list,ID,,,,N,12020,,,,,,7,?,pKa values ID,Pointer to '_PH_titration_list.ID',?,?,Y,Y,N,N,N,,,,_PH_titration_list.ID,V,V,,,,,V,V,,,,,?,0,PH_param_list,PH_titration_list_ID,?,?,N,,Y,N,int,,,,,Pointer to 'PH_titration_list.ID',,N,,?,pH titration primary data,?,pKa values ID,Pointer to '_PH_titration_list.ID',,,,?,?,?
43740,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.PH_titration_list_label,,,,,,Y,Y,,B,,,N,,,,,,PH titration list label,VARCHAR(127),NOT NULL,,,,N,N,,,,PH_titration_list,Sf_framecode,,,,N,12030,,25,,,,8,?,pKa value list name,Enter the name assigned to a list of reported pKa values calculated from these pH titration data and described in the pH titration results section of the deposition.,?,?,Y,Y,N,N,Y,,,,,O,V,,,,,V,V,,,,,?,1,PH_param_list,PH_titration_list_label,?,?,N,,Y,N,framecode,,,,,Pointer to the save frame where the measured values used to calculate the reported pKa values are provided.,,N,,?,pH titration primary data,?,pKa value list name,Enter the name assigned to a list of reported pKa values calculated from these pH titration data and described in the pH titration results section of the deposition.,,,,?,?,?
43750,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Observed_NMR_param,,,,,,Y,N,,B,,,Y,N,,,,,Observed NMR param,VARCHAR(31),NOT NULL,,,,N,N,,,,,,,,,N,12040,,,,,,0,chemical shift; peak height,Observed NMR parameter,The spectral parameter or derived parameter measured and used to determine the effect of pH on the macromolecule.,?,?,Y,Y,N,N,N,,,,,V,V,,,,,V,V,,,,,?,1,PH_param_list,Observed_NMR_param,?,?,N,,Y,N,line,,,,,The spectral parameter or derived parameter measured and used to determine the effect of pH on the macromolecule.,,N,,?,pH titration primary data,chemical shift; peak height,Observed NMR parameter,The spectral parameter or derived parameter measured and used to determine the effect of pH on the macromolecule.,,,,?,?,?
43760,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Data_file_name,,,,,,Y,Y,,B,,,N,,Upload data,_Upload_data.Data_file_name,,,Data file name,VARCHAR(127),,Y,,,N,N,,,,,,,,,N,12050,,19,,,,0,?,Deposited data file name,The name of the file submitted with this depostion that contains the pH titration data.,?,?,Y,Y,N,N,N,,,,,I,V,,,,,I,V,,,,,?,1,PH_param_list,Data_file_name,?,?,N,,Y,N,line,,,,,The name of the file submitted with this depostion that contains the quantitative data for this save frame.,,N,,?,pH titration primary data,?,Deposited data file name,The name of the file submitted with this depostion that contains the pH titration data.,,,,?,?,?
43770,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Details,,,,,,Y,N,,B,,,N,,,,,,Details,TEXT,,,,,N,N,,,,,,,,,N,12060,,,,,,0,?,Details,Text describing the reported pH parameter values.,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,2,PH_param_list,Details,?,?,N,,Y,N,text,,,,,Text describing the reported pH parameter values.,,N,,?,pH titration primary data,?,Details,Text describing the reported pH parameter values.,,,,?,?,?
43780,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Text_data_format,,,,,,N,H,,B,,,N,,,,,,Text data format,VARCHAR(31),,,,,N,N,,,,,,,,,N,12070,,,,,,0,?,Text data format,The data format used to represent the pH titration data as ASCII text in the text block that is the value to the '_Assigned_chem_shift.Text_data' tag.,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,PH_param_list,Text_data_format,?,?,N,,Y,N,line,,,,,The data format used to represent the pH titration data as ASCII text in the text block that is the value to the '_PH_param_list.Text_data' tag.,,N,,?,pH titration primary data,?,Text data format,The data format used to represent the pH titration data as ASCII text in the text block that is the value to the '_Assigned_chem_shift.Text_data' tag.,,,,?,?,?
43790,pH_param_list,N,R,7,thermodynamics,490,pH titration primary data,_PH_param_list.Text_data,,,,,,N,H,,B,,,N,,,,,,Text data,TEXT,,,,,N,N,,,,,,,,,N,12080,,,,,,0,?,Text data,A set of pH titration data formatted as ASCII text.,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,PH_param_list,Text_data,?,?,N,,Y,N,text,,,,,A set of pH titration data formatted as ASCII text.,,N,,?,pH titration primary data,?,Text data,A set of pH titration data formatted as ASCII text.,,,,?,?,?
43800,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.ID,,,,,,N,H,,B,,,N,,,,,,ID,INTEGER,NOT NULL,,,,Y,N,,Y,,,,,,,Y,10,,,,,,6,?,pH param list ID,Unique identifier for the observed NMR parameter value.,?,?,Y,Y,N,N,N,,,,,V,I,,,,R,V,V,,,,,?,0,PH_param,ID,Y,pH NMR parameter values,N,,N,N,int,,,,,Unique identifier for the observed NMR parameter value.,,N,,?,pH param,?,pH param list ID,Unique identifier for the observed NMR parameter value.,,,,?,?,?
43810,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.PH_titr_result_ID,,,,,,N,H,,B,,,N,,,,,,PH titr result ID,INTEGER,NOT NULL,,,,N,N,,,,PH_titr_result,ID,,,,Y,20,,,,,,0,?,pKa ID,Pointer to '_PH_titr_result.ID',?,?,Y,Y,N,N,N,,,,_PH_titr_result.ID,V,I,,,,,V,V,,,,,?,0,PH_param,PH_titr_result_ID,?,?,N,,N,N,int,,,,,Pointer to '_PH_titr_result.ID',,N,,?,pH param,?,pKa ID,Pointer to '_PH_titr_result.ID',,,,?,?,?
43820,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.PH_val,,,,,,N,H,,B,,,N,,,,,,PH val,FLOAT,NOT NULL,,,,N,N,,,,,,,,,Y,30,,,,,,0,?,pH val,pH value at which the observed NMR parameter value was observed.,?,?,Y,Y,N,N,N,,,,,V,I,,,,,V,V,,,,,?,0,PH_param,PH_val,?,?,N,,N,N,float,,,,,pH value at which the observed NMR parameter value was observed.,,N,,?,pH param,?,pH val,pH value at which the observed NMR parameter value was observed.,,,,?,?,?
43830,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.PH_val_err,,,,,,N,H,,B,,,N,,,,,,PH val err,FLOAT,,,,,N,N,,,,,,,,,Y,40,,,,,,0,?,pH val err,Error in the measured pH value.,?,?,Y,Y,N,N,N,,,,,M,I,,,,,M,M,,,,,?,0,PH_param,PH_val_err,?,?,N,,N,N,float,,,,,Error in the measured pH value.,,N,,?,pH param,?,pH val err,Error in the measured pH value.,,,,?,?,?
43840,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.Observed_NMR_param_val,,,,,,N,H,,B,,,N,,,,,,Observed NMR param val,FLOAT,NOT NULL,,,,N,N,,,,,,,,,Y,50,,,,,,0,?,Observed NMR param val,Value for the observed NMR parameter.,?,?,Y,Y,N,N,N,,,,,V,I,,,,,V,V,,,,,?,0,PH_param,Observed_NMR_param_val,?,?,N,,N,N,float,,,,,Value for the observed NMR parameter.,,N,,?,pH param,?,Observed NMR param val,Value for the observed NMR parameter.,,,,?,?,?
43850,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.Observed_NMR_param_val_err,,,,,,N,H,,B,,,N,,,,,,Observed NMR param val err,FLOAT,,,,,N,N,,,,,,,,,Y,60,,,,,,0,?,Observed NMR param val err,Error in the reported NMR parameter value.,?,?,Y,Y,N,N,N,,,,,M,I,,,,,M,M,,,,,?,0,PH_param,Observed_NMR_param_val_err,?,?,N,,N,N,float,,,,,Error in the reported NMR parameter value.,,N,,?,pH param,?,Observed NMR param val err,Error in the reported NMR parameter value.,,,,?,?,?
43860,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.Sf_ID,,,,,,N,H,,B,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,,,,PH_param_list,Sf_ID,,,,Y,70,,,,,,4,?,n/a,Pointer to '_PH_param_list.Sf_ID',?,?,Y,Y,N,N,N,,,,_PH_param_list.Sf_ID,I,I,,,,,I,I,,,,,?,0,PH_param,Sf_ID,?,?,N,,N,N,int,,,,,Pointer to '_PH_param_list.Sf_ID',,N,,?,pH param,?,n/a,Pointer to '_PH_param_list.Sf_ID',,,,?,?,?
43870,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.Entry_ID,,,,,,N,H,,B,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,,,,N,N,,Y,,Entry,ID,,,,Y,80,,,,,,3,?,n/a,Pointer to '_Entry.ID',?,?,Y,Y,N,N,N,,,,_Entry.ID,V,I,,,,,V,V,,,,,?,0,PH_param,Entry_ID,?,?,N,,N,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,pH param,?,n/a,Pointer to '_Entry.ID',,,,?,?,?
43880,pH_param_list,N,T6,7,thermodynamics,490,pH param,_PH_param.PH_param_list_ID,,,,,,N,H,,B,,,N,,,,,,PH param list ID,INTEGER,NOT NULL,,,,N,N,,Y,,PH_param_list,ID,,,,Y,90,,,,,,5,?,n/a,Pointer to '_PH_param_list.ID',?,?,Y,Y,N,N,N,,,,_PH_param_list.ID,V,I,,,,,V,V,,,,,?,0,PH_param,PH_param_list_ID,Y,?,N,,N,N,int,,,,,Pointer to '_PH_param_list.ID',,N,,Y,pH param,?,n/a,Pointer to '_PH_param_list.ID',,,,?,?,?
43890,D_H_fractionation_factors,N,R,7,thermodynamics,500,Deuterium/hydrogen fractionation factors,_D_H_fractionation_factor_list.Sf_category,,,,,,Y,H,,M,,,N,,,,,,Sf category,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,12090,,,,,,1,?,Sf category,Category definition for the information content of the save frame,?,?,Y,Y,N,Y,N,,,,,V,V,,,,C,V,V,,,,,?,0,D_H_fractionation_factor_list,Sf_category,?,?,N,,Y,N,code,,,,,Category definition for the information content of the save frame,,N,,?,Deuterium/hydrogen fractionation factors,?,Sf category,Category definition for the information content of the save frame,,,,?,?,?
43900,D_H_fractionation_factors,N,R,7,thermodynamics,500,Deuterium/hydrogen fractionation factors,_D_H_fractionation_factor_list.Sf_framecode,,,,,,Y,H,,M,,,N,,,,,,Sf framecode,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,12100,,,,,,2,?,D/H fractionation factor list label,A label for the save frame that describes in very brief terms the information contained in the save frame.,?,?,Y,Y,Y,N,N,,,,,V,V,,,,,V,V,,,,,D_H_fractionation_factor_list_1,1,D_H_fractionation_factor_list,Sf_framecode,?,?,N,,Y,N,framecode,,,,,A label for the save frame that describes in very brief terms the information contained in the save frame.,,N,,?,Deuterium/hydrogen fractionation factors,?,D/H fractionation factor list label,A label for the save frame that describes in very brief terms the information contained in the save frame.,,,,?,?,?
